HHID,Date,Purchase
506196,141,0
506196,146,0
506196,182,0
506196,191,0
506196,222,0
506196,229,0
506262,33,0
506326,81,0
506328,78,0
506328,113,0
506707,41,0
506732,45,0
506962,177,0
506968,128,0
506968,158,0
506968,167,0
506976,23,0
506976,64,0
506976,112,0
506976,169,0
506976,176,0
506976,241,0
506991,154,1
506991,156,0
506991,185,0
506991,199,0
506991,227,1
507084,151,0
507146,190,0
507146,218,0
507210,21,1
507229,74,0
507229,112,1
507229,122,0
507358,158,0
507559,175,0
507615,203,0
507615,204,0
507615,211,1
507615,212,0
507615,219,0
507615,220,0
507615,221,0
507615,222,0
507615,240,0
507810,72,0
507810,83,0
507832,198,0
507832,203,0
507989,107,0
507989,144,0
508055,10,0
508055,17,0
508552,1,0
508619,75,0
508804,50,0
508804,67,0
508804,72,0
508804,95,0
509595,150,0
509726,97,0
509817,58,1
510155,57,0
510243,204,0
510243,206,0
510903,210,0
510903,211,0
511053,79,0
511053,84,0
511053,165,0
511053,197,0
511139,165,0
511139,216,0
511245,24,0
511245,41,0
511245,43,0
511245,59,0
511245,61,1
511245,109,0
511245,119,1
511245,180,1
511245,204,0
511245,213,1
511504,19,0
511738,76,0
511753,77,0
511793,107,0
511793,153,0
512075,155,0
512258,68,0
512319,89,1
512319,93,1
512486,77,0
512534,72,0
512767,80,0
512833,128,0
512833,131,0
512833,183,0
512835,163,0
513243,94,0
513499,117,0
513505,106,0
513505,235,1
513505,238,0
513505,241,0
513567,143,1
513807,220,0
514622,232,0
515678,107,0
515678,112,0
515678,113,0
515678,130,1
515678,173,0
515678,179,0
515678,182,0
515678,184,0
515678,206,0
515678,208,0
515678,214,0
515678,217,0
515678,228,0
515697,120,0
515697,126,0
515697,134,0
515697,154,0
515697,155,0
515697,161,0
515697,168,0
515697,223,0
516452,19,0
516452,86,0
516452,186,0
516452,231,0
516996,126,0
517016,131,0
517016,220,0
517710,2,0
517733,176,0
518059,15,1
518059,26,1
518059,88,0
518059,89,0
518059,107,0
518059,192,0
518059,205,0
518464,11,0
519098,24,0
519098,163,0
519098,199,0
521226,18,0
521405,75,0
522192,62,0
522192,101,0
522192,103,0
522274,99,0
522274,102,0
522672,9,0
522948,53,0
522948,127,0
522948,194,0
524620,35,0
524620,235,1
525719,177,0
526033,5,0
526033,162,0
526401,29,1
526401,54,1
526401,102,1
526401,110,1
526401,128,1
526401,145,0
526401,165,1
526401,166,0
526401,170,0
526401,188,1
526827,108,0
527850,83,0
527850,151,1
528267,1,0
528347,53,1
529449,54,0
529576,137,1
531287,14,0
532382,118,0
532775,192,0
537777,22,0
539358,99,0
539550,213,0
540185,10,0
540488,104,0
542084,87,0
542084,178,0
544465,18,0
544527,186,0
545205,65,0
545259,39,0
545259,40,0
545259,52,0
545259,71,0
545259,103,0
545259,120,0
545259,235,0
545259,245,1
546069,42,0
546069,86,0
546730,204,1
547111,14,0
547381,133,0
553153,13,0
553153,17,0
555156,68,1
556256,13,0
558794,207,0
561000,36,0
563233,2,0
563233,34,0
563233,155,0
563233,176,0
563233,181,0
563233,183,0
563319,184,0
563319,233,0
563334,82,1
563334,83,1
563334,88,1
563334,103,0
563334,145,1
563428,101,0
563546,197,0
563606,83,0
564305,221,0
565709,199,0
565834,39,0
568200,233,0
568312,14,0
568312,16,0
568312,17,1
568427,78,0
568427,216,0
568427,218,0
568427,219,0
568427,220,0
568427,224,0
569202,5,0
569381,157,0
569419,205,0
569419,206,0
570190,169,1
570190,227,0
570838,14,0
570838,85,0
570838,154,0
570838,176,0
570838,186,0
570838,203,0
570838,211,0
570838,214,0
570838,239,0
571761,66,0
575368,27,0
575368,206,0
576360,210,0
578056,96,0
578419,21,0
578419,157,0
578915,237,0
578945,4,0
579361,163,0
580132,107,0
580132,121,0
580132,193,0
580132,212,0
580132,239,0
580132,244,0
583913,218,0
583913,239,0
585215,145,0
586884,140,0
589403,12,0
589403,102,0
589403,105,0
589814,115,0
590024,24,0
590030,143,1
590030,164,0
590082,18,0
593886,115,0
593886,118,0
593886,120,0
593886,122,1
593886,123,0
593886,155,0
594529,245,0
596084,169,0
596084,238,0
596084,239,0
596290,229,0
596947,149,0
596947,154,0
596947,159,0
596947,194,0
596961,167,0
596962,114,0
597033,104,1
597033,105,0
597033,108,0
597033,116,0
597033,130,1
597033,220,0
597033,230,1
597351,221,0
597351,227,1
597426,176,0
597518,102,0
597536,24,0
597542,232,1
597542,233,0
597583,125,0
598617,86,0
598617,96,0
598617,100,0
598617,105,0
598617,107,0
598617,116,0
598617,131,0
598617,144,0
598617,147,0
598617,157,0
598617,175,0
598617,196,0
598617,204,0
598617,228,0
598617,229,0
598696,84,0
598800,122,0
598800,147,0
598800,151,0
598803,162,1
598803,177,1
598803,211,1
598835,123,0
598835,130,0
598835,131,0
598981,115,1
599051,157,0
599058,108,0
599187,111,0
599187,115,1
599187,138,0
599187,144,0
599257,184,0
599372,106,0
599372,125,0
599452,92,1
599452,106,0
599452,113,0
599452,135,1
599452,139,0
599452,150,0
599452,153,0
599452,183,0
599452,235,0
599452,237,0
599491,241,1
599545,170,0
599551,132,0
599551,219,0
599551,235,0
599568,234,0
599667,201,0
599667,210,0
599667,217,0
599827,108,0
599827,121,0
599874,76,0
599874,103,0
599874,118,0
599955,150,0
599955,238,0
600537,176,0
600537,221,0
600914,83,0
600914,138,0
601025,88,0
601025,104,1
601025,185,0
601025,201,1
601025,208,1
601025,210,0
601033,60,1
601033,106,0
601033,165,1
601033,224,1
601033,231,0
601033,239,0
601103,188,0
601103,215,0
601121,8,0
601783,204,0
601783,205,1
602030,176,0
602030,178,0
602569,151,0
603645,186,0
605991,29,0
605991,156,0
606514,20,0
606904,104,0
606904,119,0
606904,139,0
606904,152,0
606904,156,0
606904,224,0
606904,225,1
607175,201,0
607343,26,1
607343,112,1
607343,141,0
607343,143,1
607343,144,0
607343,157,0
607343,158,1
607343,160,0
607343,199,1
607343,210,0
607343,227,1
607893,22,0
609264,99,0
611054,17,0
611108,12,0
611108,41,0
611108,74,1
611108,87,1
612521,237,0
613568,223,0
613568,230,0
613879,111,0
613924,170,0
613924,188,0
613924,189,0
616369,100,0
616369,108,0
616369,135,0
616369,151,0
616369,154,0
616369,169,0
616369,177,0
616369,192,0
616770,67,0
617111,31,0
617780,50,0
617792,32,0
617792,74,0
617792,107,0
617792,211,1
617792,221,0
617792,226,0
617792,231,0
617792,239,0
617792,243,0
617937,124,0
617937,131,0
618448,245,0
618968,159,0
619494,27,0
619834,79,0
620019,123,0
620068,183,0
620125,9,0
620437,124,0
620437,128,0
620437,142,0
620476,47,0
620476,59,1
620476,61,0
620476,136,0
621090,20,0
622191,243,0
622433,23,0
622670,15,0
622879,127,0
622879,141,1
623244,168,0
625079,81,0
625911,101,0
625911,109,0
626012,15,0
626163,48,0
626171,11,0
626180,63,0
626180,119,0
626265,14,0
626265,29,0
626265,59,0
626265,241,0
626270,130,0
626276,43,0
626276,53,0
626276,54,0
626276,60,0
626276,61,0
626276,62,0
626276,64,0
626276,84,0
626276,86,0
626276,87,0
626276,89,0
626276,90,0
626276,94,0
626276,97,0
626276,98,0
626276,99,0
626276,100,0
626276,103,0
626276,104,0
626276,105,0
626276,108,0
626276,109,0
626276,110,0
626276,122,0
626276,148,0
626276,155,0
626276,156,0
626276,161,0
626276,183,0
626276,192,0
626276,197,0
626276,201,0
626276,208,0
626276,211,0
626276,224,0
626276,226,0
626276,231,0
626276,240,0
626276,245,0
626300,142,0
626383,167,0
626395,56,0
626395,109,0
626476,102,0
626476,243,0
626564,9,0
626564,124,0
626564,140,0
626726,227,0
626822,160,0
626896,106,1
626896,118,1
626920,68,0
626920,73,0
626920,118,0
626935,175,0
626935,184,1
627008,7,0
627008,121,0
627008,172,0
627051,134,0
627103,74,0
627113,21,0
627194,55,1
627194,68,0
627229,4,0
627229,8,0
627270,21,0
627270,28,0
627270,71,1
627270,104,0
627406,20,0
627406,85,0
627406,92,0
627406,157,0
627406,163,0
627421,242,0
627455,57,0
627473,1,0
627473,2,0
627473,26,1
627473,32,0
627473,35,0
627473,36,0
627473,37,1
627473,39,0
627473,49,0
627473,57,0
627473,58,0
627473,67,0
627473,76,1
627473,77,0
627473,80,0
627473,82,0
627473,88,0
627473,91,0
627473,93,0
627473,97,0
627473,98,0
627473,99,0
627473,100,0
627473,103,0
627473,104,0
627473,106,0
627473,107,0
627473,109,0
627473,110,0
627473,111,0
627473,112,0
627473,113,0
627473,114,0
627473,121,0
627473,124,0
627473,127,1
627473,132,0
627473,140,0
627473,143,0
627473,146,0
627473,158,0
627473,168,0
627473,171,0
627473,177,0
627473,184,0
627473,190,0
627473,197,0
627473,206,0
627473,211,0
627473,218,0
627473,230,0
627473,238,0
627514,168,1
627547,83,0
627549,107,0
627549,109,0
627554,116,0
627554,160,0
627554,166,0
627554,213,0
627555,5,1
627555,104,1
627616,133,0
627693,5,0
627693,8,0
627693,23,0
627693,24,0
627693,27,1
627693,60,0
627693,111,0
627719,43,0
627719,61,0
627719,63,1
627719,64,0
627811,105,0
627818,168,0
627838,208,0
627871,169,0
627873,20,0
627877,67,0
627920,186,0
627939,219,1
627968,78,0
627968,111,0
628007,96,0
628007,107,1
628033,220,0
628078,23,1
628078,102,0
628085,2,0
628085,105,0
628085,140,0
628085,141,0
628085,186,0
628098,125,0
628098,223,0
628105,122,1
628105,182,0
628107,46,0
628112,165,0
628151,15,0
628151,22,0
628212,4,0
628212,155,0
628212,178,0
628212,235,0
628307,168,0
628444,104,0
628447,79,0
628447,116,0
628447,178,0
628447,241,0
628634,21,0
628651,34,1
628651,106,0
628651,122,0
628651,123,0
628651,129,0
628651,138,1
628651,143,0
628651,152,0
628651,153,1
628651,154,0
628651,155,0
628651,200,0
628651,223,0
628651,229,0
628660,63,1
628664,116,0
628664,117,0
628664,147,0
628685,128,0
628685,141,0
628749,139,0
628749,230,0
628758,107,0
628758,120,0
628822,3,0
628822,4,0
628822,36,0
628836,10,0
628918,208,0
628925,128,1
628925,145,0
628974,194,0
629053,134,1
629053,142,0
629083,38,0
629083,41,0
629083,43,0
629083,192,0
629132,32,0
629132,76,0
629132,81,0
629132,102,0
629132,126,1
629132,157,0
629132,159,0
629164,91,0
629164,189,0
629164,190,0
629164,202,0
629353,199,0
629370,91,0
629370,97,0
629370,152,0
629396,16,0
629396,19,0
629396,97,0
629414,186,0
629424,5,0
629424,11,0
629424,15,0
629424,45,0
629424,72,0
629424,141,1
629424,235,0
629456,187,1
629562,15,0
629604,103,0
629604,106,0
629604,236,0
629665,35,0
629740,228,0
629740,239,0
629772,104,0
629780,37,0
629780,46,0
629780,127,0
629780,132,0
629780,147,0
629840,3,0
629854,156,0
629933,64,0
629933,171,0
629940,86,1
630065,227,0
630308,136,1
630308,183,1
630308,196,1
630343,18,1
630343,54,1
630343,63,0
630343,93,1
630343,155,1
630343,193,0
630343,205,1
630343,208,0
630343,217,1
630343,220,1
630343,221,1
630373,218,0
630436,103,0
630436,234,0
630436,237,0
630436,238,0
630436,241,0
630436,243,0
630436,245,0
630459,217,0
630490,58,0
630490,155,0
630520,203,0
630520,233,0
630559,217,0
630582,215,0
630582,219,1
630582,223,0
630582,230,1
630612,189,0
630668,144,1
630738,175,0
630768,86,0
630836,78,0
630836,128,0
630836,144,0
630836,155,0
630854,4,0
630854,35,1
630854,57,0
630894,43,0
630894,213,0
630930,15,0
630963,142,0
630985,12,0
631006,49,0
631016,217,0
631050,62,0
631050,72,0
631050,98,1
631050,106,1
631050,165,1
631050,169,0
631050,188,1
631050,189,1
631050,199,1
631050,235,1
631141,106,1
631141,115,1
631141,126,0
631141,127,1
631186,50,0
631225,123,1
631225,138,0
631225,159,1
631225,183,0
631225,198,0
631225,199,0
631225,202,0
631225,245,1
631231,52,0
631232,93,0
631232,106,1
631232,115,0
631232,117,0
631232,140,0
631232,145,0
631232,149,0
631232,150,0
631282,109,0
631282,153,0
631308,12,1
631308,167,0
631328,35,0
631328,169,1
631328,226,1
631339,7,0
631339,53,0
631365,221,0
631409,232,0
631518,107,0
631524,49,0
631524,87,0
631542,74,0
631556,103,1
631556,149,0
631577,132,0
631577,173,0
631601,98,0
631601,99,0
631618,75,0
631621,36,0
631621,38,0
631730,168,1
631774,68,0
631774,87,0
631774,146,0
631824,56,0
631824,191,1
631824,219,1
631928,210,0
631951,3,0
631951,42,0
631951,48,0
631951,65,0
631951,130,0
631978,150,0
631978,164,0
632011,183,0
632029,216,0
632054,137,0
632083,236,0
632094,141,0
632094,142,0
632109,17,0
632177,77,0
632313,5,1
632313,33,0
632313,45,0
632313,48,0
632313,61,0
632313,125,0
632313,164,0
632313,228,0
632313,231,0
632399,187,0
632452,117,0
632577,95,0
632577,135,0
632614,69,0
632690,182,0
632690,187,0
632690,213,0
632704,68,0
632757,178,0
632757,231,1
632851,47,0
632851,73,1
632851,74,0
632851,105,0
632851,146,0
632851,148,0
632851,152,0
632851,186,1
632866,4,0
632866,6,0
632866,8,0
632866,11,0
632903,207,0
632961,61,0
632961,211,0
632961,217,1
632961,230,1
632961,244,0
633035,25,0
633035,36,0
633265,1,0
633298,191,0
633298,216,0
633298,223,0
633298,224,1
633298,232,0
634216,89,0
634216,134,0
634310,156,0
635582,172,0
635973,112,0
635973,113,0
635973,191,1
636075,109,0
636075,121,0
636075,188,0
640070,158,0
640129,50,0
640129,60,0
640129,78,0
641894,242,0
642651,18,1
642801,191,0
645295,98,0
645295,112,0
645350,1,0
645350,2,0
645350,125,1
645350,139,1
645350,160,1
645350,171,0
645350,177,0
645643,58,0
646030,63,0
646030,120,0
646030,178,1
646030,195,1
646030,202,1
646155,185,0
646155,186,0
646155,187,1
646155,188,0
646155,190,0
646155,195,0
646155,205,1
646155,212,1
646155,213,0
646221,47,0
646221,51,1
646221,73,0
646221,110,1
646253,49,0
646253,85,0
646253,102,0
646253,105,1
646253,114,0
646253,123,0
646253,128,0
646253,144,0
646253,160,1
646253,161,0
646253,164,0
646253,179,0
646253,183,1
646253,190,0
646253,240,0
646470,80,0
646580,157,0
646580,213,0
647587,162,0
647587,207,1
648065,90,0
648065,95,0
648211,180,0
648263,211,0
648925,99,0
650436,4,0
652985,157,0
652985,215,0
655349,234,0
655349,243,0
655529,213,0
655956,1,0
655956,4,0
655956,42,1
655956,53,0
655956,92,0
655956,175,0
657531,23,0
657531,144,0
658147,160,0
658156,136,0
658704,72,0
658704,73,0
658704,235,0
659909,245,0
660210,209,1
661545,9,1
661545,13,0
661545,25,0
661712,72,0
661712,79,0
661712,84,0
661712,106,0
661712,107,0
661712,128,1
661712,131,0
662251,32,0
664602,99,0
666873,39,0
666873,147,0
667649,187,0
667649,188,0
667649,190,1
668498,17,0
669966,89,0
670025,206,0
670259,5,0
671760,124,0
671760,127,0
671760,156,0
671760,193,0
671760,236,0
672501,46,0
673269,24,0
673269,162,0
673269,178,0
673269,180,0
673269,182,0
674640,55,1
674640,78,1
674640,79,0
674640,80,1
674640,88,0
674640,116,0
675258,38,0
675258,43,0
675258,85,0
675312,228,1
675312,234,0
677652,27,0
677919,164,0
677919,222,0
678002,208,0
678059,20,0
678604,5,0
678604,6,0
678604,11,0
678604,14,0
678604,25,0
678604,33,0
678604,42,0
678604,64,1
678604,145,1
678604,146,0
678604,153,0
678604,157,0
678604,171,0
678604,172,1
678604,175,0
678604,176,0
678604,178,0
678604,183,0
678604,187,0
678604,197,0
678604,213,0
678604,229,0
679106,239,0
680496,222,0
680692,4,0
680692,47,0
680814,138,0
680998,22,0
680998,24,0
681567,232,0
681985,31,0
682258,239,0
682258,243,0
683538,89,0
683538,147,0
683538,153,0
683538,210,1
683538,222,0
685304,7,0
685304,10,1
685304,40,0
685304,102,1
685304,158,0
685304,207,1
685637,161,0
686055,102,0
686055,117,0
686055,206,0
686055,226,1
686277,177,0
686527,14,0
687711,107,0
690179,109,0
690179,110,1
690179,111,0
690179,112,0
690193,225,0
691852,225,0
692550,148,0
692550,197,0
692836,192,0
693034,220,0
693082,29,0
693113,204,0
694455,138,0
695309,191,0
695517,34,0
695941,210,0
696255,59,0
700067,87,1
700067,161,1
700067,168,0
700067,175,0
700067,178,0
700067,183,1
700067,221,0
700332,16,0
700332,17,0
700332,20,0
700332,22,0
700332,25,0
700332,26,0
700465,196,0
700972,32,0
700972,99,0
701457,70,0
702021,157,1
702046,70,0
702046,85,0
702046,118,0
702046,130,0
702046,135,0
702046,208,0
702295,14,1
702295,57,1
702295,157,1
702302,18,0
702379,105,0
702379,113,0
702379,199,0
702379,240,0
702489,174,0
702572,117,0
702575,205,0
702620,212,0
702675,46,0
702675,65,0
702675,89,0
702675,201,0
702791,111,0
702830,1,0
702830,6,0
702830,23,0
702830,26,0
702830,28,0
702830,30,0
702830,35,1
702830,41,0
702830,48,0
702830,49,0
702830,55,0
702830,56,0
702830,60,0
702830,61,0
702830,79,0
702830,94,0
702830,189,0
702830,202,0
702830,223,0
702830,224,0
702830,234,0
702830,242,0
702830,243,0
702830,244,0
702840,2,0
702840,4,0
702840,5,0
702840,8,0
702840,9,0
702840,19,0
702840,28,1
702840,29,0
702840,30,0
702840,63,1
702840,94,0
702840,96,0
702840,123,1
702840,124,1
702840,125,0
702840,147,0
702840,148,1
702840,150,0
702953,72,0
702953,186,0
702953,193,0
702953,200,0
702953,225,0
702953,229,0
702953,234,0
702953,238,0
703031,62,0
703031,68,0
703069,129,0
703173,7,1
703241,234,0
703385,22,1
703385,74,1
703385,217,0
703586,53,1
703586,65,0
703638,30,1
703638,243,0
704001,55,0
704001,57,0
704053,14,0
704152,67,1
704152,79,0
704152,83,0
704152,91,0
704152,101,0
704152,102,0
704152,103,0
704152,129,1
704152,153,0
704152,177,0
704152,233,1
704274,111,0
704330,39,0
704330,40,0
704330,107,0
704330,168,1
704330,173,0
704330,218,0
704330,232,0
704330,238,0
704545,23,0
704545,54,0
704705,93,0
704705,106,1
704705,117,0
705381,16,0
705381,98,0
706312,159,0
706873,64,0
706873,106,0
706873,189,1
707951,242,0
707969,210,1
707969,213,1
707969,242,1
708220,97,0
708789,194,0
709659,232,0
709748,190,1
710238,136,0
710306,154,0
710306,176,1
710306,182,0
710306,232,0
711897,12,0
712213,136,0
712293,219,0
712293,224,0
712293,241,0
712316,44,1
712316,57,1
712316,58,1
712320,180,0
712332,67,0
712452,88,0
713368,214,0
713373,72,1
713373,125,1
713373,187,0
713682,80,0
713987,28,0
713987,31,0
714193,104,0
714334,32,0
714334,51,0
714835,36,0
714835,38,0
714835,60,0
714835,119,0
714835,165,0
714835,194,0
714835,208,0
715227,140,0
715342,26,0
715342,47,0
715342,50,0
715342,53,0
715342,72,0
715342,73,0
715342,74,0
715342,86,0
715342,88,0
715342,89,0
715342,97,0
715342,103,0
715342,104,0
715342,109,0
715342,132,0
715342,137,1
715342,138,0
715342,144,0
715342,146,0
715342,152,1
715342,162,0
715342,176,0
715342,178,0
715342,181,1
715342,185,1
715342,188,1
715342,193,0
715342,194,1
715342,195,0
715342,200,0
715342,203,0
715342,209,0
715342,213,0
715342,214,1
715342,215,0
715342,221,0
715342,234,0
715342,237,0
715342,241,0
715342,245,0
715936,69,1
715976,72,0
715976,78,0
715976,165,0
715976,225,0
715982,65,0
716005,142,0
716009,78,0
716009,231,1
716009,245,0
716056,50,0
716056,59,0
716056,100,0
716097,25,0
716099,145,0
716178,98,0
716178,105,1
716178,107,0
716178,220,1
716178,226,0
716178,234,1
716511,62,0
716511,158,0
716639,142,0
716711,46,0
716711,138,0
716719,138,0
716719,148,0
716719,149,0
716719,151,0
716719,158,0
716719,167,0
716719,170,0
716719,174,0
716719,183,0
716743,66,0
716882,93,0
716882,244,0
717018,135,0
717026,48,0
717032,42,0
717032,43,1
717191,78,0
717191,141,0
717191,206,0
717191,211,0
717191,225,0
717191,226,0
717191,233,0
717308,22,0
717308,27,0
717308,28,0
717308,153,0
717308,226,0
717394,207,1
717394,221,0
717394,226,0
717394,237,0
717477,169,0
717532,23,0
717532,24,0
717532,25,0
717532,27,0
717532,31,0
717532,32,0
717558,51,0
717631,210,0
717930,219,0
717950,199,0
718010,135,0
718010,192,0
718014,227,0
718223,85,0
718340,108,0
718403,119,0
718403,125,0
718645,151,0
718712,124,0
718753,158,0
718936,180,0
718936,229,0
718940,31,0
719008,37,0
719008,54,0
719008,56,0
719008,57,0
719008,58,0
719008,59,0
719008,60,0
719008,64,0
719094,66,0
719112,89,0
719251,158,0
719299,53,0
719299,138,0
719299,144,0
719299,145,0
719299,165,0
719299,168,0
719299,222,0
719299,238,0
719449,135,0
719449,136,0
719449,158,0
719449,164,0
719471,57,0
719475,149,0
719475,179,0
719502,51,0
719502,66,0
719502,164,0
719509,21,1
719718,42,0
719718,129,0
719753,56,0
719754,141,0
719825,155,0
719922,237,0
719933,114,0
719941,59,0
719941,83,0
719941,104,0
719966,43,0
720185,197,0
720198,67,0
720198,69,0
720477,46,0
720497,204,0
720652,29,0
720652,51,0
720733,152,0
720733,186,0
720733,205,1
720733,214,0
720846,31,0
720968,113,0
720968,155,0
720968,200,0
721020,86,0
721020,87,0
721103,70,0
721292,242,0
721347,228,0
721406,25,0
721441,97,0
721441,101,0
721441,114,0
721441,158,0
721441,179,0
721454,153,0
721517,129,0
721534,233,1
721534,239,1
721545,71,0
721545,88,0
721545,178,0
721545,183,0
722777,19,0
723229,157,0
724292,127,1
724340,230,0
727394,26,0
727394,30,0
728130,20,1
728130,22,0
728130,108,0
728130,216,0
728130,225,0
728225,10,0
728734,21,0
728734,127,0
728734,135,0
728837,236,0
728944,114,1
728944,118,0
729254,134,0
729339,119,0
729339,226,0
729339,235,0
729375,102,0
729375,116,0
729375,199,0
729406,51,1
729406,60,1
729406,67,1
729406,75,1
729406,141,0
729406,144,0
729406,145,0
729406,192,0
730196,216,0
730196,217,1
730208,63,1
730208,65,0
730208,82,0
730308,46,0
730308,47,0
730308,49,0
730308,52,0
730308,182,0
730758,140,0
730758,228,0
731045,140,1
731245,15,0
731245,154,0
731317,24,0
731419,96,1
731419,98,0
731469,93,0
731531,226,0
731531,245,0
731631,187,0
731893,229,0
731933,115,0
731933,117,0
731959,75,0
731959,101,0
731959,114,0
731959,157,1
731959,161,0
731959,192,0
732062,35,0
732062,36,0
732062,59,0
732062,110,0
732062,188,0
732062,196,0
732062,202,0
732062,238,0
732194,19,0
732221,82,0
732571,31,0
732571,37,0
732652,158,0
732652,201,0
733019,108,0
733019,215,0
733069,236,0
733069,241,0
733184,128,0
733302,214,1
733302,241,0
733302,242,0
733415,87,0
733556,35,0
733556,113,0
733655,143,1
733655,199,1
733899,87,0
733991,96,0
733994,24,0
733994,25,0
734160,203,0
734281,48,0
734281,105,1
734281,109,0
734357,118,0
734478,217,0
734605,97,0
734605,100,0
734605,112,0
734605,113,0
734605,161,0
734605,185,0
734772,52,0
734772,57,1
734772,73,0
734772,74,1
734772,105,0
734772,106,1
734772,107,0
734772,109,0
734772,115,0
734772,116,0
734772,117,0
734772,118,1
734772,133,0
734772,135,1
734772,140,0
734772,155,0
734772,156,1
734772,157,0
734772,166,0
734772,178,0
734772,181,1
734772,189,0
734772,197,0
734772,198,1
734772,200,0
734772,201,0
734772,202,0
734772,208,0
734772,209,0
734772,226,0
734772,245,0
734955,48,0
734955,124,0
734955,142,1
734955,191,0
734991,180,1
735111,117,0
735198,42,0
735198,46,0
735198,50,0
735198,53,1
735198,136,0
735299,187,0
735299,192,1
735299,196,0
735299,204,0
735299,220,0
735299,238,0
735540,129,0
735679,45,0
735756,154,0
735906,188,0
735914,245,0
735984,165,0
735984,168,0
735984,239,0
736000,45,0
736094,2,0
736094,46,0
736266,59,0
736266,80,0
736293,97,0
736293,98,0
736293,199,0
736353,151,0
736516,100,0
736584,217,0
736693,226,1
736693,242,1
736693,244,0
736905,1,0
736905,70,0
736905,74,0
736905,104,0
736905,131,0
736905,137,0
736905,179,0
736905,196,0
736905,229,0
737044,154,0
737044,189,0
737102,232,0
737118,203,0
737171,103,0
737171,158,0
737171,199,0
737171,200,0
737171,201,0
737171,212,0
737171,218,0
737217,59,0
737243,49,0
737243,133,0
737443,46,0
737443,47,0
737443,52,0
737443,71,0
737443,124,0
737443,134,0
737443,150,0
737443,179,0
737443,237,0
737881,154,0
737883,10,0
738268,134,0
738391,95,0
738391,103,0
738391,191,1
738391,223,0
738502,209,0
738632,65,0
738632,124,0
738759,143,0
738759,170,0
738759,187,0
738759,190,1
738759,198,0
738759,214,0
738765,155,0
738891,86,0
738891,105,0
739180,99,0
739258,65,0
739395,183,0
739395,199,0
739395,201,0
739601,229,0
739601,233,0
739601,235,0
739641,88,0
739641,95,0
739774,184,0
739774,186,0
739945,80,1
739945,84,1
740280,94,0
740280,109,0
740280,117,0
740280,118,0
740280,122,0
740348,136,0
740544,108,0
740584,127,0
740591,112,1
740591,155,1
740591,160,1
740591,167,0
740591,172,1
740591,178,0
740591,189,0
740591,201,1
740591,215,0
740719,56,0
740992,154,0
740992,216,0
741095,103,0
741095,238,0
741095,241,1
741103,60,0
741103,105,0
741103,119,0
742617,131,0
742617,135,0
742959,36,0
742959,39,1
742959,106,0
742959,140,0
742959,183,0
742959,191,1
742959,193,0
742990,244,0
745555,91,0
745715,20,0
745715,27,0
745715,46,0
745715,119,0
746604,2,0
746604,3,0
746604,56,0
746604,167,0
746604,185,0
746604,222,0
746604,223,0
746604,227,0
747297,84,0
747297,127,0
747297,128,0
748057,202,0
748321,145,0
748321,211,0
748321,213,1
748804,85,0
749138,140,0
749770,236,0
750744,72,0
750806,239,0
751010,80,0
751010,81,0
751010,82,0
751010,204,1
751010,205,1
751986,16,0
751986,27,1
751986,34,0
751986,36,0
751986,37,0
751986,38,0
751986,132,0
751986,155,0
753113,25,0
753288,75,1
753288,94,0
753288,99,0
753288,105,1
753288,114,0
753288,116,0
753288,144,1
753401,25,0
754180,193,0
755723,119,1
756167,104,0
756167,114,0
756167,210,0
756167,238,0
756455,134,0
757435,207,0
757435,214,0
758265,127,0
758265,128,0
758265,131,0
758513,207,0
758527,33,0
759942,171,0
759942,241,0
761071,12,0
761071,91,0
763702,106,0
763702,155,0
763702,198,0
763702,214,0
764967,9,0
764967,25,0
764967,43,0
764967,45,0
764967,62,1
764967,104,0
764967,105,0
764967,188,0
764967,203,0
764967,223,0
765447,113,0
765588,141,1
765588,222,0
766432,118,0
766625,215,0
766625,224,0
767343,32,0
767954,99,0
768302,39,0
768302,85,0
768302,112,0
768302,185,0
768302,199,0
769414,235,0
769568,10,0
769645,12,0
770506,183,0
770506,186,1
771041,166,0
772244,26,0
772275,4,0
772420,54,0
772596,114,0
773426,214,0
774124,138,0
774124,145,0
774447,85,0
774447,86,0
774447,114,1
774447,176,0
778437,88,0
780584,81,0
780584,94,0
781433,165,0
782076,89,0
782076,137,0
782076,138,0
782076,151,1
782076,164,0
782076,168,1
782076,191,0
782076,231,0
782076,233,0
782076,236,0
783784,16,0
783784,23,0
784470,119,0
784470,192,0
785178,77,0
785178,87,0
785178,139,0
785178,212,0
787381,125,0
788631,52,0
788631,53,1
789672,205,0
790271,70,0
790271,212,0
790527,121,0
790527,205,0
790527,222,0
792597,7,0
792597,31,0
792597,108,0
792597,109,1
792597,110,0
792597,126,0
792597,163,0
792597,178,0
792597,182,1
793187,88,0
793187,120,1
793546,231,0
793870,3,0
793870,5,0
793870,20,0
793870,26,0
793870,102,0
793870,109,0
793870,117,0
793870,121,0
793870,169,0
794239,2,0
794239,100,0
795060,243,0
795760,242,0
796049,111,0
796049,144,0
796088,204,0
796088,210,0
796088,225,0
796088,226,0
796088,229,0
796151,236,0
796151,237,1
796432,244,0
796441,44,0
796441,102,0
796496,217,0
797140,231,1
798065,239,0
798065,244,1
798651,211,0
798687,210,0
798965,9,0
799275,219,0
799275,226,0
799776,8,0
799776,20,0
799791,245,0
800131,217,0
